"Date","Value"
"03/16/1994",793.87
"03/17/1994",776.04
"03/18/1994",765.22
"03/21/1994",731.62
"03/22/1994",739.31
"03/23/1994",725.21
"03/24/1994",724.3
"03/25/1994",719.05
"03/28/1994",702.23
"03/29/1994",706.91
"03/30/1994",706.34
"03/31/1994",704.46
"04/01/1994",698.84
"04/04/1994",694.38
"04/05/1994",682.75
"04/06/1994",679.74
"04/07/1994",677.31
"04/08/1994",678.85
"04/11/1994",659.05
"04/12/1994",665.61
"04/13/1994",656.79
"04/14/1994",636.08
"04/15/1994",626.79
"04/18/1994",604.15
"04/19/1994",572.73
"04/20/1994",540.24
"04/21/1994",582.43
"04/22/1994",566.07
"04/25/1994",560.8
"04/26/1994",579.72
"04/27/1994",598.5
"04/28/1994",599.63
"04/29/1994",592.56
"05/02/1994",592.56
"05/03/1994",605.77
"05/04/1994",619.58
"05/05/1994",590.87
"05/06/1994",585.8
"05/09/1994",581.7
"05/10/1994",595.38
"05/11/1994",591.18
"05/12/1994",582.16
"05/13/1994",590.39
"05/16/1994",592.57
"05/17/1994",592.02
"05/18/1994",583.32
"05/19/1994",590.54
"05/20/1994",594.22
"05/23/1994",587.65
"05/24/1994",590.46
"05/25/1994",586.76
"05/26/1994",577.46
"05/27/1994",573.36
"05/30/1994",544.26
"05/31/1994",556.26
"06/01/1994",545.05
"06/02/1994",546.58
"06/03/1994",548.75
"06/06/1994",542.97
"06/07/1994",529.76
"06/08/1994",533.56
"06/09/1994",523
"06/10/1994",514.54
"06/13/1994",492.03
"06/14/1994",490.75
"06/15/1994",496.11
"06/16/1994",506.36
"06/17/1994",527.85
"06/20/1994",502.43
"06/21/1994",498.07
"06/22/1994",505.18
"06/23/1994",500.39
"06/24/1994",492.33
"06/27/1994",472.1
"06/28/1994",469.95
"06/29/1994",468.2
"06/30/1994",469.29
"07/01/1994",458.37
"07/04/1994",438.58
"07/05/1994",443.61
"07/06/1994",431.71
"07/07/1994",425.98
"07/08/1994",437.75
"07/11/1994",428.15
"07/12/1994",429.21
"07/13/1994",437.62
"07/14/1994",431.8
"07/15/1994",413.93
"07/18/1994",398.96
"07/19/1994",400.48
"07/20/1994",393.87
"07/21/1994",380.9
"07/22/1994",363.73
"07/25/1994",375.39
"07/26/1994",388.75
"07/27/1994",371.1
"07/28/1994",339.81
"07/29/1994",333.92
"08/01/1994",445.64
"08/02/1994",432.61
"08/03/1994",522.98
"08/04/1994",562.77
"08/05/1994",683.04
"08/08/1994",711.8
"08/09/1994",621.58
"08/10/1994",739.66
"08/11/1994",689.31
"08/12/1994",689.66
"08/15/1994",665.88
"08/16/1994",693.01
"08/17/1994",725.04
"08/18/1994",748.56
"08/19/1994",713.85
"08/22/1994",681.8
"08/23/1994",714.61
"08/24/1994",705.71
"08/25/1994",722.23
"08/26/1994",707.41
"08/29/1994",710.68
"08/30/1994",756.2
"08/31/1994",785.33
"09/01/1994",790.19
"09/02/1994",830.18
"09/05/1994",940.61
"09/06/1994",1004.92
"09/07/1994",931.57
"09/08/1994",972.84
"09/09/1994",962.52
"09/12/1994",1019.97
"09/13/1994",1033.47
"09/14/1994",974.86
"09/15/1994",972.54
"09/16/1994",978.99
"09/19/1994",927.62
"09/20/1994",914.39
"09/21/1994",969.03
"09/22/1994",918.44
"09/23/1994",867.65
"09/26/1994",880.6
"09/27/1994",870.15
"09/28/1994",912.38
"09/29/1994",839.37
"09/30/1994",791.15
"10/03/1994",790.48
"10/04/1994",790.48
"10/05/1994",706.42
"10/06/1994",660.5
"10/07/1994",738.03
"10/10/1994",698.93
"10/11/1994",705.07
"10/12/1994",711.01
"10/13/1994",635.38
"10/14/1994",663.75
"10/17/1994",616.34
"10/18/1994",624.52
"10/19/1994",652.89
"10/20/1994",718.99
"10/21/1994",712.71
"10/24/1994",785.85
"10/25/1994",744.52
"10/26/1994",686.31
"10/27/1994",703.62
"10/28/1994",677.45
"10/31/1994",654.98
"11/01/1994",673.79
"11/02/1994",667.86
"11/03/1994",717.36
"11/04/1994",666.77
"11/07/1994",674.67
"11/08/1994",709.69
"11/09/1994",723.91
"11/10/1994",711.68
"11/11/1994",731.16
"11/14/1994",733.39
"11/15/1994",705.43
"11/16/1994",706.63
"11/17/1994",697.17
"11/18/1994",698.81
"11/21/1994",699.1
"11/22/1994",692.39
"11/23/1994",679.61
"11/24/1994",678.02
"11/25/1994",685.33
"11/28/1994",681.49
"11/29/1994",687.56
"11/30/1994",683.59
"12/01/1994",682.3
"12/02/1994",677.91
"12/05/1994",663.13
"12/06/1994",653.98
"12/07/1994",652.85
"12/08/1994",643.86
"12/09/1994",640.67
"12/12/1994",620.47
"12/13/1994",636.68
"12/14/1994",625.21
"12/15/1994",666.68
"12/16/1994",680.23
"12/19/1994",653.37
"12/20/1994",667.94
"12/21/1994",672.47
"12/22/1994",673.48
"12/23/1994",677.84
"12/26/1994",675.88
"12/27/1994",660.88
"12/28/1994",649.59
"12/29/1994",645.06
"12/30/1994",647.87
"01/02/1995",647.86
"01/03/1995",639.88
"01/04/1995",653.81
"01/05/1995",646.89
"01/06/1995",640.76
"01/09/1995",626
"01/10/1995",610.3
"01/11/1995",613.13
"01/12/1995",602.12
"01/13/1995",597.84
"01/16/1995",588.81
"01/17/1995",587.94
"01/18/1995",593.64
"01/19/1995",571.72
"01/20/1995",571.24
"01/23/1995",553.44
"01/24/1995",547.57
"01/25/1995",555.77
"01/26/1995",553.11
"01/27/1995",562.59
"01/30/1995",562.58
"01/31/1995",562.58
"02/01/1995",562.58
"02/02/1995",562.58
"02/03/1995",562.58
"02/06/1995",533.72
"02/07/1995",532.49
"02/08/1995",533.75
"02/09/1995",553.36
"02/10/1995",541.38
"02/13/1995",548.84
"02/14/1995",548.11
"02/15/1995",542.84
"02/16/1995",538.37
"02/17/1995",533.76
"02/20/1995",534.96
"02/21/1995",541.14
"02/22/1995",594.64
"02/23/1995",589.13
"02/24/1995",558.43
"02/27/1995",561.27
"02/28/1995",549.26
"03/01/1995",556.96
"03/02/1995",560.85
"03/03/1995",577.22
"03/06/1995",616.3
"03/07/1995",632.96
"03/08/1995",620.81
"03/09/1995",605.59
"03/10/1995",586.29
"03/13/1995",586.23
"03/14/1995",588.24
"03/15/1995",572.6
"03/16/1995",579.88
"03/17/1995",593.52
"03/20/1995",585.45
"03/21/1995",591.95
"03/22/1995",613.7
"03/23/1995",611.13
"03/24/1995",611.77
"03/27/1995",629.36
"03/28/1995",626.55
"03/29/1995",637.15
"03/30/1995",630.93
"03/31/1995",646.92
"04/03/1995",656.88
"04/04/1995",660.16
"04/05/1995",649.7
"04/06/1995",659.06
"04/07/1995",673.72
"04/10/1995",667.39
"04/11/1995",641.08
"04/12/1995",644.74
"04/13/1995",632.76
"04/14/1995",640.04
"04/17/1995",631.26
"04/18/1995",625.52
"04/19/1995",631.51
"04/20/1995",645.2
"04/21/1995",635.99
"04/24/1995",619.73
"04/25/1995",619.84
"04/26/1995",601.83
"04/27/1995",573.31
"04/28/1995",579.93
"05/01/1995",579.93
"05/02/1995",579.04
"05/03/1995",580.38
"05/04/1995",571.2
"05/05/1995",574.17
"05/08/1995",571.51
"05/09/1995",578.5
"05/10/1995",565.14
"05/11/1995",568.06
"05/12/1995",584.84
"05/15/1995",582.04
"05/16/1995",578.85
"05/17/1995",582.89
"05/18/1995",763.51
"05/19/1995",855.81
"05/22/1995",897.42
"05/23/1995",750.3
"05/24/1995",741.93
"05/25/1995",696.85
"05/26/1995",727.62
"05/29/1995",710.59
"05/30/1995",711
"05/31/1995",700.51
"06/01/1995",708.67
"06/02/1995",716.82
